source_key,source_name,query,status,cchen_filter_strategy,api_url,record_id,title,url,published,doi,snippet,fetched_at
doaj,DOAJ,"""Comisión Chilena de Energía Nuclear""",cchen_match,texto libre con aliases institucionales CCHEN; se descartan resultados sin alias visible,https://doaj.org/api/v4/search/articles,10.3389/fmicb.2025.1575677,Lanthanide bioadsorption by the extremophile Exiguobacterium sp.: utilizing microbial extracellular polysaccharides for high-value element recovery,https://www.frontiersin.org/articles/10.3389/fmicb.2025.1575677/full,2025,10.3389/fmicb.2025.1575677,"{""identifier"": [{""id"": ""1664-302X"", ""type"": ""eissn""}, {""id"": ""10.3389/fmicb.2025.1575677"", ""type"": ""doi""}], ""journal"": {""volume"": ""16"", ""country"": ""CH"", ""issns"": [""1664-302X""], ""publisher"": ""Frontiers Media S.A."", ""language"": [""EN""], ""title"": ""Frontiers in Microbiology""}, ""month"": ""7"", ""keywords"": [""EPS composition"", ""biofilm"", ""rare earth elements"", ""bioadsorption"", ""isotherms"", ""desorption""], ""year"": ""2025"", ""subject"": [{""code"": ""QR1-502"", ""scheme"": ""LCC"", ""term"": ""Microbiology""}], ""author"": [{""affiliation"": ""Instituto de Ciencias Aplicadas, Facultad de Ingeniería, Universidad Autónoma de Ch",2026-05-19
doaj,DOAJ,"""Comisión Chilena de Energía Nuclear""",cchen_match,texto libre con aliases institucionales CCHEN; se descartan resultados sin alias visible,https://doaj.org/api/v4/search/articles,10.3390/mi15091123,Development of a Miniaturized 2-Joule Pulsed Plasma Source Based on Plasma Focus Technology: Applications in Extreme Condition Materials and Nanosatellite Orientation,https://www.mdpi.com/2072-666X/15/9/1123,2024,10.3390/mi15091123,"{""identifier"": [{""id"": ""10.3390/mi15091123"", ""type"": ""doi""}, {""id"": ""2072-666X"", ""type"": ""eissn""}], ""journal"": {""volume"": ""15"", ""number"": ""9"", ""country"": ""CH"", ""issns"": [""2072-666X""], ""publisher"": ""MDPI AG"", ""language"": [""EN""], ""title"": ""Micromachines""}, ""month"": ""09"", ""keywords"": [""dense plasma focus"", ""portable pulsed plasma source"", ""neutron pulses"", ""X-ray pulses"", ""particle beams"", ""plasma shock""], ""year"": ""2024"", ""start_page"": ""1123"", ""subject"": [{""code"": ""TJ1-1570"", ""scheme"": ""LCC"", ""term"": ""Mechanical engineering and machinery""}], ""author"": [{""affiliation"": ""Center for Research and App",2026-05-19
doaj,DOAJ,"""Comisión Chilena de Energía Nuclear""",cchen_match,texto libre con aliases institucionales CCHEN; se descartan resultados sin alias visible,https://doaj.org/api/v4/search/articles,10.3390/agronomy15030691,Calcium Allocation to the Tree Canopy and the Edible Part of Sweet Cherry Fruit Is Hindered by Boron Soil Deficiency,https://www.mdpi.com/2073-4395/15/3/691,2025,10.3390/agronomy15030691,"{""identifier"": [{""id"": ""10.3390/agronomy15030691"", ""type"": ""doi""}, {""id"": ""2073-4395"", ""type"": ""eissn""}], ""journal"": {""volume"": ""15"", ""number"": ""3"", ""country"": ""CH"", ""issns"": [""2073-4395""], ""publisher"": ""MDPI AG"", ""language"": [""EN""], ""title"": ""Agronomy""}, ""month"": ""03"", ""keywords"": [""Ca distribution"", ""Ca recovery"", ""B soil deficiency"", ""B soil adequate"", ""mineral nutrition"", ""<sup>45</sup>Ca""], ""year"": ""2025"", ""start_page"": ""691"", ""subject"": [{""code"": ""S"", ""scheme"": ""LCC"", ""term"": ""Agriculture""}], ""author"": [{""affiliation"": ""Departamento de Fruticultura y Enología, Facultad de Agronomía y Sis",2026-05-19
doaj,DOAJ,"""Comisión Chilena de Energía Nuclear""",cchen_match,texto libre con aliases institucionales CCHEN; se descartan resultados sin alias visible,https://doaj.org/api/v4/search/articles,10.4067/S0717-93082002000200006,USO DE LA TOMOGRAFIA DE EMISION DE POSITRONES EN EL CANCER COLORRECTAL,http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-93082002000200006&lng=en&tlng=en,,10.4067/S0717-93082002000200006,"{""identifier"": [{""id"": ""0717-9308"", ""type"": ""pissn""}, {""id"": ""10.4067/S0717-93082002000200006"", ""type"": ""doi""}], ""journal"": {""volume"": ""8"", ""number"": ""2"", ""country"": ""ES"", ""issns"": [""0717-201X"", ""0717-9308""], ""publisher"": ""Permanyer"", ""language"": [""ES""], ""title"": ""Revista Chilena de Radiología""}, ""end_page"": ""79"", ""keywords"": [""pet"", ""cáncer colorrectal"", ""f-18-fdg (fluorodeoxiglucosa""], ""start_page"": ""72"", ""subject"": [{""code"": ""R895-920"", ""scheme"": ""LCC"", ""term"": ""Medical physics. Medical radiology. Nuclear medicine""}, {""code"": ""R855-855.5"", ""scheme"": ""LCC"", ""term"": ""Medical technology""}], ""a",2026-05-19
doaj,DOAJ,"""Comisión Chilena de Energía Nuclear""",cchen_match,texto libre con aliases institucionales CCHEN; se descartan resultados sin alias visible,https://doaj.org/api/v4/search/articles,10.1016/j.physletb.2019.06.014,Discovery of 68Br in secondary reactions of radioactive beams,http://www.sciencedirect.com/science/article/pii/S0370269319303922,2019,10.1016/j.physletb.2019.06.014,"{""identifier"": [{""id"": ""0370-2693"", ""type"": ""pissn""}, {""id"": ""10.1016/j.physletb.2019.06.014"", ""type"": ""doi""}], ""journal"": {""volume"": ""795"", ""number"": """", ""country"": ""NL"", ""issns"": [""0370-2693"", ""1873-2445""], ""publisher"": ""Elsevier"", ""language"": [""EN""], ""title"": ""Physics Letters B""}, ""month"": ""08"", ""end_page"": ""270"", ""year"": ""2019"", ""start_page"": ""266"", ""subject"": [{""code"": ""QC1-999"", ""scheme"": ""LCC"", ""term"": ""Physics""}], ""author"": [{""affiliation"": ""Department of Physics, The University of Tokyo, 7-3-1 Hongo, Bunkyo-ku, Tokyo 113-0033, Japan; RIKEN Nishina Center, 2-1 Hirosawa, Wako, Saitama 3",2026-05-19
hal,HAL,"""Comisión Chilena de Energía Nuclear""",cchen_match,texto libre con aliases institucionales CCHEN; se descartan resultados sin alias visible,https://api.hal.science/search/,411420,Electrical and magnetic properties of quaternary Rare-Earth thiophosphate : K4Sm2[PS4]2[P2S6],https://hal.science/hal-00411420v1,2009-08-01,,"{""docid"": ""411420"", ""label_s"": ""V. Manriquez, A. Galdamez, A. Cerda-Monje, O. Peña, R. Avila. Electrical and magnetic properties of quaternary Rare-Earth thiophosphate : K4Sm2[PS4]2[P2S6]. 2009. &#x27E8;hal-00411420&#x27E9;"", ""title_s"": [""Electrical and magnetic properties of quaternary Rare-Earth thiophosphate : K4Sm2[PS4]2[P2S6]""], ""authFullName_s"": [""V. Manriquez"", ""A. Galdamez"", ""A. Cerda-Monje"", ""O. Peña"", ""R. Avila""], ""structName_s"": [""Facultad de Ciencias"", ""Departemento de Quimica"", ""Institut des Sciences Chimiques de Rennes"", ""Université de Rennes"", ""Institut National des Sciences App",2026-05-19
hal,HAL,"""Comisión Chilena de Energía Nuclear""",cchen_match,texto libre con aliases institucionales CCHEN; se descartan resultados sin alias visible,https://api.hal.science/search/,3012722,COMPARISON OF PERFORMANCES OF ORGANIC PHOTOVOLTAIC CELLS USING SubPc AS CENTRAL AMBIPOLAR LAYER IN TERNARY STRUCTURES AND AS ELECTRON ACCEPTOR IN BINARY STRUCTURES,https://hal.science/hal-03012722v1,2020-07,10.1142/S0218625X19501841,"{""docid"": ""3012722"", ""label_s"": ""M. Siad, Z. El Jouad, A. Khelil, A. Mohammed Krarroubi, S. Morsli, et al.. COMPARISON OF PERFORMANCES OF ORGANIC PHOTOVOLTAIC CELLS USING SubPc AS CENTRAL AMBIPOLAR LAYER IN TERNARY STRUCTURES AND AS ELECTRON ACCEPTOR IN BINARY STRUCTURES. Surface Review and Letters, 2020, 27 (07), pp.1950184. &#x27E8;10.1142/S0218625X19501841&#x27E9;. &#x27E8;hal-03012722&#x27E9;"", ""title_s"": [""COMPARISON OF PERFORMANCES OF ORGANIC PHOTOVOLTAIC CELLS USING SubPc AS CENTRAL AMBIPOLAR LAYER IN TERNARY STRUCTURES AND AS ELECTRON ACCEPTOR IN BINARY STRUCTURES""], ""authFullName_s"": ",2026-05-19
hal,HAL,"""Comisión Chilena de Energía Nuclear""",cchen_match,texto libre con aliases institucionales CCHEN; se descartan resultados sin alias visible,https://api.hal.science/search/,2455,Axial and radial measurements of the neutron emission from miniature plasma focus devices,https://hal.science/hal-00001992v1,2004-11-18,,"{""docid"": ""2455"", ""label_s"": ""José G. Moreno, Patricio Silva, Leopoldo Soto. Axial and radial measurements of the neutron emission from miniature plasma focus devices. 2004. &#x27E8;hal-00001992&#x27E9;"", ""title_s"": [""Axial and radial measurements of the neutron emission from miniature plasma focus devices""], ""abstract_s"": [""As first step of a program to design a repetitive pulsed neutron generator for applications two miniature plasma foci have been designed and constructed at the Comisión Chilena de Energía Nuclear. The devices operate at an energy level of the order of tens of joules (PF-50",2026-05-19
hal,HAL,"""Comisión Chilena de Energía Nuclear""",cchen_match,texto libre con aliases institucionales CCHEN; se descartan resultados sin alias visible,https://api.hal.science/search/,2866665,On the use of multiple stacked active layers in organic photovoltaic cells,https://hal.science/hal-02866665v1,2020-08,10.1007/s10853-020-04568-9,"{""docid"": ""2866665"", ""label_s"": ""L. Cattin, Z. El Jouad, M. Siad, M. Morsli, L. Arzel, et al.. On the use of multiple stacked active layers in organic photovoltaic cells. Journal of Materials Science, 2020, 55 (23), pp.9762-9774. &#x27E8;10.1007/s10853-020-04568-9&#x27E9;. &#x27E8;hal-02866665&#x27E9;"", ""title_s"": [""On the use of multiple stacked active layers in organic photovoltaic cells""], ""authFullName_s"": [""L. Cattin"", ""Z. El Jouad"", ""M. Siad"", ""M. Morsli"", ""L. Arzel"", ""E. Ortega"", ""G. Louarn"", ""G. Neculqueo"", ""H. Lamkaouane"", ""A. Khelil"", ""M. Addou"", ""M. del Valle"", ""F. Mir"", ""J. Bernède",2026-05-19
hal,HAL,"""Comisión Chilena de Energía Nuclear""",cchen_match,texto libre con aliases institucionales CCHEN; se descartan resultados sin alias visible,https://api.hal.science/search/,4581375,Highlighting the possibility of parallel mechanism in planar ternary photovoltaic cells,https://hal.science/hal-01972285v1,2018-11,10.1063/1.5037531,"{""docid"": ""4581375"", ""label_s"": ""L. Cattin, Z. El Jouad, M. Siad, A. Mohammed Krarroubi, G. Neculqueo, et al.. Highlighting the possibility of parallel mechanism in planar ternary photovoltaic cells. AIP Advances, 2018, 8 (11), pp.115329. &#x27E8;10.1063/1.5037531&#x27E9;. &#x27E8;hal-01972285&#x27E9;"", ""title_s"": [""Highlighting the possibility of parallel mechanism in planar ternary photovoltaic cells""], ""abstract_s"": [""Ternary and binary planar heterojunctions (PHJs) have been realized and characterized. The outer layers of the active organic layers are pentathiophene (5T) and fullerene (C60",2026-05-19
hal,HAL,"""Comisión Chilena de Energía Nuclear""",cchen_match,texto libre con aliases institucionales CCHEN; se descartan resultados sin alias visible,https://api.hal.science/search/,2454,Hard X-ray sources from miniature plasma focus devices,https://hal.science/hal-00001991v1,2004-11-17,,"{""docid"": ""2454"", ""label_s"": ""Verónica Raspa, Patricio Silva, José G. Moreno, Marcelo Zambra, Leopoldo Soto. Hard X-ray sources from miniature plasma focus devices. 2004. &#x27E8;hal-00001991&#x27E9;"", ""title_s"": [""Hard X-ray sources from miniature plasma focus devices""], ""abstract_s"": [""As first stage of a program to design a repetitive pulsed radiation generator for industrial applications two miniature plasma foci have been designed and constructed at the Comisión Chilena de Energía Nuclear. The devices operate at an energy level of the order of tens of joules (PF-50J, 160 nF capacitor bank",2026-05-19
hal,HAL,"""Comisión Chilena de Energía Nuclear""",cchen_match,texto libre con aliases institucionales CCHEN; se descartan resultados sin alias visible,https://api.hal.science/search/,2393,Research on pinches driven by SPPED 2 generator : hard X-ray and neutron emission in plasma focus configuration,https://hal.science/hal-00001930v1,2004-11-18,,"{""docid"": ""2393"", ""label_s"": ""Leopoldo Soto, José G. Moreno, Patricio Silva, Gustavo Sylvester, Marcelo Zambra, et al.. Research on pinches driven by SPPED 2 generator : hard X-ray and neutron emission in plasma focus configuration. 2004. &#x27E8;hal-00001930&#x27E9;"", ""title_s"": [""Research on pinches driven by SPPED 2 generator : hard X-ray and neutron emission in plasma focus configuration""], ""abstract_s"": [""SPEED2 is a generator based on Marx technology and was designed in the University of Düsseldorf. SPEED2 consists on 40 +/- Marx modules connected in parallel (4.1 mF equivalent Marx gene",2026-05-19
hal,HAL,"""Chilean Nuclear Energy Commission""",cchen_match,texto libre con aliases institucionales CCHEN; se descartan resultados sin alias visible,https://api.hal.science/search/,1331032,Déplacements collectifs auto-organisés : décision individuelle et transfert d'information,https://theses.hal.science/tel-01331032v1,2015-11-13,,"{""docid"": ""1331032"", ""label_s"": ""Sylvain Toulet. Déplacements collectifs auto-organisés : décision individuelle et transfert d'information. Biodiversité. Université Paul Sabatier - Toulouse III, 2015. Français. &#x27E8;NNT : 2015TOU30172&#x27E9;. &#x27E8;tel-01331032&#x27E9;"", ""title_s"": [""Déplacements collectifs auto-organisés : décision individuelle et transfert d'information"", ""Self-organized collective movements : individual decision and information transfer""], ""abstract_s"": [""Les déplacements collectifs se manifestent souvent de façon spectaculaire et intriguent tant les amateurs de la na",2026-05-19
hal,HAL,"""Chilean Nuclear Energy Commission""",cchen_match,texto libre con aliases institucionales CCHEN; se descartan resultados sin alias visible,https://api.hal.science/search/,2392,An ultra miniature pinch-focus discharge,https://hal.science/hal-00001929v1,2004-11-20,,"{""docid"": ""2392"", ""label_s"": ""Leopoldo Soto, Cristian Pavez, Mario Barbaglia, Alejandro Clausse, José G. Moreno. An ultra miniature pinch-focus discharge. 2004. &#x27E8;hal-00001929&#x27E9;"", ""title_s"": [""An ultra miniature pinch-focus discharge""], ""abstract_s"": [""As a way to investigate the minimum energy to produce a pinch plasma focus discharge, an ultra miniature device has been designed and constructed (nanofocus NF: 5nF, 5-10kV, 5-10kA, 60-250 mJ, 16 ns ns time to peak current). Sub-millimetric anode radius covered by a coaxial insulator were used for experiments in hydrogen. Evidence of",2026-05-19
hal,HAL,"""Chilean Nuclear Energy Commission""",cchen_match,texto libre con aliases institucionales CCHEN; se descartan resultados sin alias visible,https://api.hal.science/search/,1902552,Biofeedback pour l'optimisation de la locomotion : conception et validation d'un système embarqué d'évaluation de la locomotion à partir des pressions plantaires,https://theses.hal.science/tel-01902552v1,2017-06-19,,"{""docid"": ""1902552"", ""label_s"": ""Laetitia Claverie. Biofeedback pour l'optimisation de la locomotion : conception et validation d'un système embarqué d'évaluation de la locomotion à partir des pressions plantaires. Physiologie [q-bio.TO]. Université Paul Sabatier - Toulouse III, 2017. Français. &#x27E8;NNT : 2017TOU30091&#x27E9;. &#x27E8;tel-01902552&#x27E9;"", ""title_s"": [""Biofeedback pour l'optimisation de la locomotion : conception et validation d'un système embarqué d'évaluation de la locomotion à partir des pressions plantaires"", ""Biofeedback for the optimization of locomotion : design and",2026-05-19
hal,HAL,"""Chilean Nuclear Energy Commission""",cchen_match,texto libre con aliases institucionales CCHEN; se descartan resultados sin alias visible,https://api.hal.science/search/,1254155,Imitation Combined with a Characteristic Stimulus Duration Results in Robust Collective Decision-Making,https://hal.science/hal-01254155v1,2015-10,10.1371/journal.pone.0140188,"{""docid"": ""1254155"", ""label_s"": ""Sylvain Toulet, Jacques Gautrais, Richard Bon, Fernando Peruani. Imitation Combined with a Characteristic Stimulus Duration Results in Robust Collective Decision-Making. PLoS ONE, 2015, 10 (10), &#x27E8;10.1371/journal.pone.0140188&#x27E9;. &#x27E8;hal-01254155&#x27E9;"", ""title_s"": [""Imitation Combined with a Characteristic Stimulus Duration Results in Robust Collective Decision-Making""], ""abstract_s"": [""For group-living animals, reaching consensus to stay cohesive is crucial for their fitness, particularly when collective motion starts and stops. Understanding",2026-05-19
core,CORE,"""Comisión Chilena de Energía Nuclear""",cchen_match,texto libre con aliases institucionales CCHEN; se descartan resultados sin alias visible,https://api.core.ac.uk/v3/search/works,100931865,Research on pinch plasma focus devices of hundred of kilojoules to tens of joules,https://core.ac.uk/download/357524194.pdf,2020-04-23T01:00:00,,"{""acceptedDate"": """", ""arxivId"": null, ""authors"": [{""name"": ""Cristian Pavez""}, {""name"": ""Gustavo Silvester""}, {""name"": ""Horacio Bruzzone""}, {""name"": ""José Moreno""}, {""name"": ""Leopoldo Soto""}, {""name"": ""Luis Altamirano""}, {""name"": ""Marcelo Zambra""}, {""name"": ""Mario Barbaglia""}, {""name"": ""Patricio Silva""}, {""name"": ""Walter Kies""}, {""name"": ""Yurii Sidelnikov""}], ""citationCount"": 0, ""contributors"": [""The Pennsylvania State University CiteSeerX Archives""], ""outputs"": [""https://api.core.ac.uk/v3/outputs/357524194""], ""createdDate"": ""2020-12-07T14:19:23"", ""dataProviders"": [{""id"": 145, ""name"": """", ""url""",2026-05-19
core,CORE,"""Comisión Chilena de Energía Nuclear""",cchen_match,texto libre con aliases institucionales CCHEN; se descartan resultados sin alias visible,https://api.core.ac.uk/v3/search/works,46768493,Differential miRNA expression profiling reveals miR-205-3p to be a potential radiosensitizer for low- dose ionizing radiation in DLD-1 cells,https://core.ac.uk/download/288904275.pdf,2018-01-01T00:00:00,10.18632/oncotarget.25405,"{""acceptedDate"": """", ""arxivId"": null, ""authors"": [{""name"": ""Andaur, R.""}, {""name"": ""Armisen, R.""}, {""name"": ""Marcelain, K.""}, {""name"": ""Moreno, J.""}, {""name"": ""Soto, L.""}, {""name"": ""Tapia, J.C.""}], ""citationCount"": 0, ""contributors"": [], ""outputs"": [""https://api.core.ac.uk/v3/outputs/438268483"", ""https://api.core.ac.uk/v3/outputs/288904275"", ""https://api.core.ac.uk/v3/outputs/195726906""], ""createdDate"": ""2019-04-19T00:22:00"", ""dataProviders"": [{""id"": 4786, ""name"": """", ""url"": ""https://api.core.ac.uk/v3/data-providers/4786"", ""logo"": ""https://api.core.ac.uk/data-providers/4786/logo""}, {""id"": 2043",2026-05-19
core,CORE,"""Comisión Chilena de Energía Nuclear""",cchen_match,texto libre con aliases institucionales CCHEN; se descartan resultados sin alias visible,https://api.core.ac.uk/v3/search/works,161211180,Evolution of a Gas Embedded Z-pinch: A Quasi Static Zero Dimensional Approach,https://core.ac.uk/download/619381211.pdf,2003-01-01T00:00:00,10.1088/0031-8949/67/1/012,"{""acceptedDate"": """", ""arxivId"": null, ""authors"": [{""name"": ""Clausse, Alejandro""}, {""name"": ""Soto, Leopoldo""}], ""citationCount"": 0, ""contributors"": [], ""outputs"": [""https://api.core.ac.uk/v3/outputs/619381211""], ""createdDate"": ""2024-10-06T03:15:19"", ""dataProviders"": [{""id"": 1235, ""name"": """", ""url"": ""https://api.core.ac.uk/v3/data-providers/1235"", ""logo"": ""https://api.core.ac.uk/data-providers/1235/logo""}], ""depositedDate"": """", ""abstract"": ""In gas-embedded Z pinches, high electric discharges are induced in dense gases at atmospheric range pressures. An intriguing phenomenon observed in experimen",2026-05-19
core,CORE,"""Comisión Chilena de Energía Nuclear""",cchen_match,texto libre con aliases institucionales CCHEN; se descartan resultados sin alias visible,https://api.core.ac.uk/v3/search/works,52611206,Obtención de concentrado de óxidos de tierras raras a partir de minerales del prospecto “cerro carmen”,https://core.ac.uk/download/161695763.pdf,2018-01-12T00:00:00,,"{""acceptedDate"": """", ""arxivId"": null, ""authors"": [{""name"": ""Mahú, Susana""}, {""name"": ""Molina, Miguel""}, {""name"": ""Orrego, Pedro""}, {""name"": ""Vega, Pilar""}], ""citationCount"": 0, ""contributors"": [], ""outputs"": [""https://api.core.ac.uk/v3/outputs/161695763""], ""createdDate"": ""2018-11-06T01:28:49"", ""dataProviders"": [{""id"": 2442, ""name"": """", ""url"": ""https://api.core.ac.uk/v3/data-providers/2442"", ""logo"": ""https://api.core.ac.uk/data-providers/2442/logo""}], ""depositedDate"": """", ""abstract"": ""La existencia de elementos de Tierras Raras, (ETR), en los minerales provenientes de sectores de la Tercera Reg",2026-05-19
core,CORE,"""Comisión Chilena de Energía Nuclear""",cchen_match,texto libre con aliases institucionales CCHEN; se descartan resultados sin alias visible,https://api.core.ac.uk/v3/search/works,310381628,Modelado paramétrico de dispersión atmosférica aplicado a la descarga al ambiente de flúor 18 en ciclotrones,https://core.ac.uk/download/666553192.pdf,2023-01-01T00:00:00,,"{""acceptedDate"": """", ""arxivId"": null, ""authors"": [{""name"": ""Saavedra Duarte, Jorge Alonso""}], ""citationCount"": 0, ""contributors"": [""Fonseca, Patricio"", ""Universidad San Sebastián. Facultad de Ingeniería, Arquitectura y Diseño""], ""outputs"": [""https://api.core.ac.uk/v3/outputs/666553192""], ""createdDate"": ""2025-08-10T00:43:11"", ""dataProviders"": [{""id"": 24219, ""name"": """", ""url"": ""https://api.core.ac.uk/v3/data-providers/24219"", ""logo"": ""https://api.core.ac.uk/data-providers/24219/logo""}], ""depositedDate"": """", ""abstract"": ""La tecnología nuclear es y será clave para el desarrollo de las sociedades d",2026-05-19
core,CORE,"""Comision Chilena de Energia Nuclear""",cchen_match,texto libre con aliases institucionales CCHEN; se descartan resultados sin alias visible,https://api.core.ac.uk/v3/search/works,41063430,Transient electrical discharges in small devices,https://core.ac.uk/download/480282240.pdf,2001-05-01T01:00:00,10.1063/1.1351829,"{""acceptedDate"": """", ""arxivId"": null, ""authors"": [{""name"": ""Clausse, Alejandro""}, {""name"": ""Esaulov, Andrey""}, {""name"": ""Moreno, José""}, {""name"": ""Nazarenko, Andrey""}, {""name"": ""Silva, Patricio""}, {""name"": ""Soto, Leopoldo""}, {""name"": ""Sylvester, Gustavo""}, {""name"": ""Zambra, Marcelo""}], ""citationCount"": 0, ""contributors"": [], ""outputs"": [""https://api.core.ac.uk/v3/outputs/404343697"", ""https://api.core.ac.uk/v3/outputs/480282240"", ""https://api.core.ac.uk/v3/outputs/487277470""], ""createdDate"": ""2021-04-21T15:03:59"", ""dataProviders"": [{""id"": 4786, ""name"": """", ""url"": ""https://api.core.ac.uk/v3/data",2026-05-19
core,CORE,"""Comision Chilena de Energia Nuclear""",cchen_match,texto libre con aliases institucionales CCHEN; se descartan resultados sin alias visible,https://api.core.ac.uk/v3/search/works,147637149,Calculation of kinetic parameters βeff and Λ with modified open source Monte Carlo code OpenMC(TD),https://core.ac.uk/download/572931494.pdf,2021-01-01T00:00:00,10.1016/j.net.2021.09.020,"{""acceptedDate"": """", ""arxivId"": null, ""authors"": [{""name"": ""Aguilera, P.""}, {""name"": ""López Usquiano, F.""}, {""name"": ""Marquez Damian, Jose Ignacio""}, {""name"": ""Molina, F.""}, {""name"": ""Parra, B.""}, {""name"": ""Romero Barrientos, J.""}, {""name"": ""Ruiz, A.""}, {""name"": ""Zambra, M.""}], ""citationCount"": 0, ""contributors"": [""Damian, J. I. M."", ""Zambra, M."", ""Ruiz, A."", ""Lopez-Usquiano, F."", ""Aguilera, P."", ""Molina, F."", ""Parra, B."", ""Romero-Barrientos, J.""], ""outputs"": [""https://api.core.ac.uk/v3/outputs/558783831"", ""https://api.core.ac.uk/v3/outputs/572931494"", ""https://api.core.ac.uk/v3/outputs/650264",2026-05-19
core,CORE,"""Comision Chilena de Energia Nuclear""",cchen_match,texto libre con aliases institucionales CCHEN; se descartan resultados sin alias visible,https://api.core.ac.uk/v3/search/works,135418570,The Bariloche Neutron Physics Group Current Activities,https://core.ac.uk/download/551307509.pdf,2015-05-01T01:00:00,,"{""acceptedDate"": """", ""arxivId"": null, ""authors"": [{""name"": ""Blostein, Juan Jeronimo""}, {""name"": ""D'Amico, N. M. B.""}, {""name"": ""Dawidowski, Javier""}, {""name"": ""Granada, Jose Rolando""}, {""name"": ""Marquez Damian, Jose Ignacio""}, {""name"": ""Mayer, Roberto Edmundo""}, {""name"": ""Rodriguez Palomino, Luis Alberto""}, {""name"": ""Santisteban, Javier Roberto""}, {""name"": ""Sepúlveda Sosa, C.""}, {""name"": ""Tartaglione, Aureliano""}], ""citationCount"": 0, ""contributors"": [], ""outputs"": [""https://api.core.ac.uk/v3/outputs/551307509"", ""https://api.core.ac.uk/v3/outputs/603287002""], ""createdDate"": ""2022-12-19T00:56:5",2026-05-19
core,CORE,"""Comision Chilena de Energia Nuclear""",cchen_match,texto libre con aliases institucionales CCHEN; se descartan resultados sin alias visible,https://api.core.ac.uk/v3/search/works,134848894,Characterization of the axial plasma shock in a table top plasma focus after the pinch and its possible application to testing materials for fusion reactors,https://core.ac.uk/download/603325484.pdf,2014-12-01T00:00:00,10.1063/1.4903471,"{""acceptedDate"": """", ""arxivId"": null, ""authors"": [{""name"": ""Bruzzone, Horacio Abel""}, {""name"": ""Castillo, Fermín""}, {""name"": ""Clausse, Alejandro""}, {""name"": ""Delgado Aparicio, Luis F.""}, {""name"": ""Gutiérrez, Gonzalo""}, {""name"": ""Inestrosa Izurieta, María José""}, {""name"": ""Moreno, José""}, {""name"": ""Pavez, Cristian""}, {""name"": ""Soto, Leopoldo""}, {""name"": ""Veloso, Felipe""}, {""name"": ""Vergara, Julio""}], ""citationCount"": 0, ""contributors"": [], ""outputs"": [""https://api.core.ac.uk/v3/outputs/603325484"", ""https://api.core.ac.uk/v3/outputs/548675833"", ""https://api.core.ac.uk/v3/outputs/386579384""], ""cr",2026-05-19
core,CORE,"""Comision Chilena de Energia Nuclear""",cchen_match,texto libre con aliases institucionales CCHEN; se descartan resultados sin alias visible,https://api.core.ac.uk/v3/search/works,158691634,Bayesian inference of spectrometric data and validation with numerical simulations of plasma sheath diagnostics of a plasma focus discharge,https://core.ac.uk/download/614852914.pdf,2022-09-01T01:00:00,10.1038/s41598-022-19764-7,"{""acceptedDate"": """", ""arxivId"": null, ""authors"": [{""name"": ""Avaria, Gonzalo""}, {""name"": ""Clausse, Alejandro""}, {""name"": ""Cuadrado, Osvaldo""}, {""name"": ""Davis, Sergio""}, {""name"": ""Moreno, Jose""}, {""name"": ""Pavez, Cristian""}, {""name"": ""Ruiz, H. Marcelo""}, {""name"": ""Soto, Leopoldo""}, {""name"": ""Villalba, Nelson""}], ""citationCount"": 0, ""contributors"": [], ""outputs"": [""https://api.core.ac.uk/v3/outputs/612289127"", ""https://api.core.ac.uk/v3/outputs/602426008"", ""https://api.core.ac.uk/v3/outputs/543032863"", ""https://api.core.ac.uk/v3/outputs/614852914"", ""https://api.core.ac.uk/v3/outputs/637935971""],",2026-05-19
core,CORE,"""Comision Chilena de Energia Nuclear""",cchen_match,texto libre con aliases institucionales CCHEN; se descartan resultados sin alias visible,https://api.core.ac.uk/v3/search/works,325084376,“Franqueando los umbrales de la revolución atómica”: la inserción de la energía nuclear en Chile (1947-1974),https://api.core.ac.uk/v3/outputs/707936536,2025-12-30T00:00:00,10.7764/hist.58.2.74027,"{""acceptedDate"": """", ""arxivId"": null, ""authors"": [{""name"": ""Donoso Rojas, Carlos""}], ""citationCount"": 0, ""contributors"": [], ""outputs"": [""https://api.core.ac.uk/v3/outputs/707936536""], ""createdDate"": ""2026-02-25T02:50:15"", ""dataProviders"": [{""id"": 23258, ""name"": """", ""url"": ""https://api.core.ac.uk/v3/data-providers/23258"", ""logo"": ""https://api.core.ac.uk/data-providers/23258/logo""}], ""depositedDate"": """", ""abstract"": ""Our study aims to analyse the complex insertion of nuclear energy in Chile, in a period when the effective implementation of applications in sensitive areas such as medicine and ag",2026-05-19
